#Version
1.8.0.2

#Music Category
7

#Width
39

#Height
19

#Sprite Water Layer
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,4,4
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4

#Sprite Background Layer
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,361,361,361,361,361,361,361,361,361,361,361,361,374,0,15,1
0,0,0,0,0,365,373,373,373,364,0,365,373,373,373,373,373,373,364,0,0,0,362,372,384,361,361,361,361,361,361,361,361,361,361,374,5,25,1
0,0,0,0,0,375,361,361,361,386,373,385,361,361,361,361,361,361,386,364,0,0,0,0,362,384,361,361,361,361,361,361,361,361,387,363,15,1,1
0,0,0,0,365,385,361,361,361,361,361,361,361,361,361,361,361,361,361,386,364,0,0,0,0,362,372,384,361,361,361,361,361,361,374,0,15,1,1
0,0,0,365,385,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,386,364,0,0,0,0,0,362,384,361,361,361,361,361,374,5,25,1,1
0,0,365,385,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,386,373,364,0,0,0,0,375,361,361,361,361,387,363,15,1,1,1
0,0,375,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,386,364,0,0,0,362,372,372,372,372,363,0,15,1,1,1
0,0,375,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,374,0,0,0,0,0,0,0,0,0,5,25,1,1,1
0,0,375,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,386,364,0,0,0,0,0,0,0,5,25,1,1,1,1
0,0,375,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,374,0,0,0,0,0,0,0,15,1,1,1,1,1
0,0,375,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,386,364,0,0,0,0,0,5,25,1,1,1,1,1
0,0,362,384,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,374,0,0,0,0,5,25,1,1,27,24,1,1
0,0,0,362,384,361,361,361,387,384,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,386,364,0,0,0,15,1,1,1,26,25,1,1
0,0,0,0,362,372,372,372,363,362,372,384,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,374,0,0,5,25,1,1,1,1,1,1,27
0,0,0,0,0,0,0,0,0,0,0,362,372,372,384,361,361,361,361,361,361,361,361,361,361,361,361,386,364,5,25,1,1,1,1,1,27,12,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,372,384,361,361,361,361,361,361,361,361,361,361,361,374,15,1,1,1,1,27,12,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,361,361,361,361,361,361,361,361,361,361,361,374,15,1,1,1,1,14,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,384,361,361,361,361,361,361,361,361,361,361,374,15,1,1,1,27,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,384,361,361,361,361,361,361,361,361,361,374,15,1,1,1,14,0,0,0,0,0

#Sprite Foreground Layer
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,0,907,906,907,908,904,905,909,908,902,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,907,908,906,908,909,906,905,909,0,0,0,0
0,0,0,0,0,0,788,856,788,0,0,0,913,913,913,913,913,913,0,0,0,0,0,0,0,0,0,784,907,904,749,904,907,909,0,0,0,0,910
0,0,0,0,0,0,800,2,788,812,800,0,0,801,0,0,808,0,913,0,0,0,0,0,0,0,0,0,784,909,761,1,1,917,13,17,15,724,3
0,0,0,0,0,788,812,2,0,801,0,812,6,1,1,861,0,0,0,913,0,0,0,0,0,0,0,0,0,801,907,907,909,906,0,0,0,0,2
0,0,0,0,788,801,0,2,0,802,0,0,2,0,0,0,802,808,0,0,913,0,0,0,0,0,0,0,0,0,808,0,808,0,0,0,0,0,403
0,0,0,788,812,801,0,2,808,0,6,1,705,1,1,1,3,0,0,801,0,862,913,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,2
0,0,0,800,801,0,812,2,0,801,2,802,0,0,0,0,2,0,913,0,0,2,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,707,2
0,0,0,788,608,1,1,5,0,0,2,0,801,0,808,0,2,0,802,808,0,2,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,719,5
0,0,0,800,0,0,802,2,0,808,2,0,0,801,0,0,401,1,1,703,1,5,0,0,913,0,0,0,0,0,0,0,0,0,732,910,0,2,0
0,0,0,788,812,801,0,400,1,1,5,0,802,0,808,802,2,915,913,915,913,2,0,0,913,0,0,0,0,0,0,0,0,0,744,1,1,5,822
0,0,0,0,788,800,801,0,0,0,0,801,0,0,0,0,2,913,915,913,915,2,0,0,0,913,0,0,0,0,0,0,0,0,2,0,0,2,0
0,0,0,0,0,788,913,808,0,0,913,0,0,860,1,1,5,1,702,1,1,5,0,0,0,913,0,0,0,0,0,0,0,0,2,0,0,739,799
0,0,0,0,0,0,0,0,0,0,0,0,913,0,0,0,0,0,0,0,0,2,0,802,0,0,913,0,0,0,0,0,0,910,2,718,911,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,801,0,802,0,0,2,0,0,0,0,913,0,0,0,0,0,822,0,4,402,13,9,789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,709,0,0,802,0,0,913,0,0,0,916,0,0,0,14,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,720,721,1,1,1,712,1,1,779,779,1,751,1,1,13,700,0,0,789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0,0,0,913,0,0,0,916,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,821,0,821,0,821,0,913,0,0,910,0,910,0,0,0,789,0,0

#Connections
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,6
0,0,0,0,0,0,0,1,0,0,0,0,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,5,2,8,2,2,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,2,2,2,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,4,2,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

#Tile Types
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,23,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
