#Version
1.8.0.2

#Music Category
5

#Width
27

#Height
19

#Sprite Water Layer
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

#Sprite Background Layer
241,241,241,241,241,241,241,241,241,266,253,253,244,0,0,0,0,0,255,241,241,241,241,241,241,241,241
241,241,241,267,252,252,264,241,241,241,241,241,266,253,253,244,0,0,255,241,241,241,241,241,241,241,241
241,241,267,243,0,0,242,264,241,241,241,241,241,241,241,266,253,244,242,252,252,252,264,241,241,241,241
241,241,254,0,0,0,0,255,241,241,241,241,241,241,241,241,241,266,253,244,0,0,242,264,241,241,241
241,241,254,0,0,0,0,255,241,241,241,241,241,241,241,241,241,241,241,266,253,253,244,242,264,241,241
241,241,266,244,0,0,245,265,241,241,241,241,241,241,241,241,241,241,241,241,241,241,254,0,255,241,241
241,241,241,266,253,253,265,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,266,244,242,264,241
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,254,0,242,252
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,266,244,0,0
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,254,0,0
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,266,244,0
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,267,252,264,241,241,241,241,241,241,241,266,253
241,241,241,241,241,241,241,241,241,241,241,241,241,241,267,243,0,242,264,241,241,241,241,241,241,241,241
241,241,241,241,241,241,241,241,241,241,241,241,241,241,254,0,0,0,255,241,241,241,241,241,241,241,241
252,252,252,264,241,241,241,241,241,241,241,241,241,241,266,244,0,245,265,241,241,241,241,241,241,241,241
0,0,0,242,252,264,241,241,241,241,241,241,241,241,241,266,253,265,241,241,241,241,241,241,241,241,241
0,0,0,0,0,242,264,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,267,252,252
0,0,0,0,0,0,242,264,241,241,241,241,241,241,241,241,241,241,241,241,241,241,267,252,243,0,0
0,0,0,0,0,0,0,255,241,241,241,241,241,241,241,241,241,241,267,252,252,252,243,0,0,0,0

#Sprite Foreground Layer
0,908,0,908,0,907,0,0,911,0,0,0,0,0,789,0,0,0,0,811,0,787,0,811,787,0,749
908,858,0,0,0,0,0,907,0,0,911,0,0,0,0,0,0,789,0,0,46,309,43,0,0,811,761
0,42,0,0,789,0,0,0,0,0,0,0,911,0,0,0,0,0,0,0,54,0,48,41,728,41,45
907,42,0,0,0,789,0,0,907,0,0,0,0,0,911,0,0,0,0,0,308,789,0,0,0,787,0
0,44,775,775,775,301,775,775,41,41,41,43,0,0,0,0,0,911,0,0,56,0,0,0,0,0,811
0,907,0,0,0,58,0,0,0,0,0,42,0,913,0,0,0,0,0,0,42,0,0,789,0,787,0
0,0,0,0,0,56,0,0,0,913,0,302,0,0,0,913,0,0,911,0,42,0,0,0,0,0,787
0,912,0,0,0,42,0,912,0,0,0,44,41,41,41,41,43,41,913,41,45,0,0,0,789,0,0
0,0,0,912,0,44,41,41,41,43,0,0,0,0,0,0,42,0,42,0,0,0,911,0,0,0,0
0,0,0,0,0,0,0,0,0,42,0,911,0,0,912,0,304,0,42,0,0,0,0,0,0,789,0
0,0,609,41,41,300,41,41,41,757,41,41,41,861,0,0,42,0,44,41,41,307,41,43,0,0,789
912,0,0,0,0,42,0,0,0,42,0,0,0,0,0,0,776,0,0,0,0,0,0,42,797,0,0
0,0,0,912,0,42,0,912,0,42,0,912,0,0,0,0,776,0,0,0,0,912,0,42,785,797,809
0,0,0,0,0,857,0,0,0,42,0,0,0,0,0,0,776,779,779,41,305,0,0,42,797,809,797
0,0,0,0,0,0,0,0,0,44,41,736,0,0,0,0,776,0,0,0,42,0,909,42,909,797,809
0,0,0,0,0,0,0,912,0,0,912,42,0,912,0,0,776,0,0,909,42,0,906,42,906,904,809
0,734,735,0,0,0,0,0,0,0,0,44,41,41,41,41,303,0,0,0,42,906,904,306,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,904,44,41,53,49,0,0,0
0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,909,0,904,0,0,0,0,0,0,0,0,0

#Connections
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,2,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4,2,2,2,10,2,2,2,2,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,4,2,2,2,2,10,2,10,2,3,0,0,0,0,0,0
0,0,0,0,0,4,2,2,2,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,2,2,2,10,2,2,2,11,2,2,2,2,0,0,1,0,4,2,2,2,2,6,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,2,2,2,6,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,4,2,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
